RUNNER,NAME,TYPE,DATE,DISTANCE,CATEGORY
2049,Niagara Falls International Marathon,marathon,2012-10-21,42.195,F50-54
7246,Classique Du Parc La Fontaine,10km,2014-10-19,10.0,M40-49
7246,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M40-44
7246,Coupe Dix30,30km,2014-09-07,30.0,M40-49
7246,Tamarack Ottawa Race Weekend,scotiabankm ottawa marathon,2014-05-25,-1,M40-44
7246,Marathon Oasis de Montreal,10km,2013-09-22,10.0,M40-44
7246,Ottawa Race Weekend,ottawa half marathon   half marathon,2013-05-26,-1,M40-44
8661,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M35-39
8661,Au rythme de nos foulées Châteauguay,half marathon,2013-05-12,21.0975,M30-39
1003,Defi des Dames de Coeur Desjardins,10km oasis,2014-07-13,10.0,F50-59
1003,Defi des escaliers,le super defi,2014-06-15,-1,F50-59
1003,Defi des escaliers,grimpeur,2014-06-15,-1,F50-59
1003,Defi des escaliers,sprinteur,2014-06-15,-1,F50-59
1003,Descente Royale,10km oasis,2014-06-01,10.0,F50-59
4662,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F25-29
2746,Marathon de Rimouski,21,1km,2012-09-30,-1,M30-39
2746,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M35-39
2746,Banque Scotia 21km et 5km,21,1km,2012-04-29,-1,M35-39
3745,Mud Hero Montreal,6km mud  and obstacle course,2014-06-15,6.0,M20-24
3745,Tamarack Ottawa Race Weekend,scotiabankm ottawa marathon,2014-05-25,-1,M20-24
3745,Demi Marathon Hypothermique,half marathon,2014-02-16,21.0975,M20-29
3745,Course 10km Apocalypse/ Course des Citrouilles,5km course,2013-10-26,5.0,M18-24
3745,Marathon Oasis de Montreal,half marathon,2013-09-22,21.0975,M18-24
3745,Banque Scotia 21km et 5km,21km,2013-04-28,21.0,M20-24
3745,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M18-24
5815,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M70+
3002,Marathon Oasis Rock ‘n’ Roll de Montréal,half marathon,2014-09-28,21.0975,M35-39
3002,Defi Physio Extra de Terrebonne,10km,2014-05-31,10.0,M30-39
3002,Marathon Oasis de Montreal,half marathon,2013-09-22,21.0975,M35-39
3002,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M35-39
2810,Tour du Lac Brome,20km route,2014-06-15,20.0,M60-69
2810,Tour du Lac Brome,20km route,2013-06-16,20.0,M60-69
1767,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M30-34
2506,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M35-39
2506,Banque Scotia 21km et 5km,21km,2014-04-27,21.0,M35-39
2506,Course et marche populaires de LaSalle,10km,2014-03-30,10.0,M30-39
2506,Le Cross Des Couleurs,8km,2013-10-13,8.0,M30-39
2506,Le 5km Endurance,5km,2013-08-14,5.0,M30-39
2506,Défi Tri-O-Lacs,5km,2013-06-02,5.0,M30-39
2506,Duathlon Sorel-Tracy,intermediaire,2013-05-19,-1,M30-39
2506,Défi course et marche Desjardins Sainte Thérèse,5km,2013-05-05,5.0,M30-39
2506,Banque Scotia 21km et 5km,5km,2013-04-28,5.0,M35-39
2506,Course et marche populaires de LaSalle,5km,2013-03-24,5.0,M30-39
2506,Défi Hivernal Ile Bizard,2km,2013-02-17,2.0,M30-39
2506,Oka Road Race,5km course,2012-11-04,5.0,M30-39
2506,Cross-Country Saint-Laurent Select,2km,2012-10-20,2.0,M30-39
2506,Classique Du Parc La Fontaine,2km,2012-10-14,2.0,M30-39
2506,Le Cross Des Couleurs,2km,2012-10-07,2.0,M30-39
2506,La Grande Vadrouille,2km,2012-09-16,2.0,M30-39
2506,Coupe Dix30 2012,5km,2012-08-19,5.0,M30-39
2506,Le 5km Endurance,5km,2012-08-15,5.0,M30-39
2506,Défi Boréal Sainte-Anne-de-Bellevue,2km,2012-08-05,2.0,M30-39
2506,Défi Tri-O-Lacs,2km,2012-06-03,2.0,M30-39
2506,Defi Physio Extra de Terrebonne,5km,2012-05-26,5.0,M30-39
2506,Au rythme de nos foulées Châteauguay,10km,2012-05-13,10.0,M30-39
2506,Défi course et marche Desjardins Sainte Thérèse,5km,2012-05-06,5.0,M30-39
2506,Banque Scotia 21km et 5km,5km,2012-04-29,5.0,M35-39
2506,Course Saint-Laurent,2km,2012-04-22,2.0,M30-39
2506,Course et marche populaires de LaSalle,5km,2012-03-25,5.0,M30-39
2506,Défi Hivernal Ile Bizard,1.65km,2012-02-19,1.65,M30-39
2854,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,F40-44
8242,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M30-34
8388,Marathon Oasis Rock ‘n’ Roll de Montréal,half marathon,2014-09-28,21.0975,F30-34
8388,The North Face Ultra-Trail Harricana du Canada,28km   momentum technologies,2014-09-13,28.0,F30-39
8388,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F30-34
2078,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M18-24
2078,Au rythme de nos foulées Châteauguay,half marathon,2013-05-12,21.0975,M20-29
7640,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M50-54
3725,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F25-29
6754,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M45-49
6754,Course d'ete des iles de Boucherville,21km (course),2014-06-01,21.0,M40-49
6754,Banque Scotia 21km et 5km,21km,2014-04-27,21.0,M45-49
3972,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M60-64
2650,Marathon Oasis Rock ‘n’ Roll de Montréal,10km,2014-09-28,10.0,M35-39
2650,Ottawa Race Weekend,ottawa 10km,2013-05-25,-1,M30-34
1359,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M40-44
3467,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F25-29
3467,Tamarack Ottawa Race Weekend,scotiabankm ottawa half marathon,2014-05-25,-1,F25-29
3467,Ottawa Fall Colours Marathon Events,marathon,2013-10-13,42.195,F25-29
3467,Ottawa Race Weekend,ottawa half marathon   half marathon,2013-05-26,-1,F25-29
3467,Banque Scotia 21km et 5km,21km,2013-04-28,21.0,F25-29
3467,Marathon Oasis de Montreal,half marathon,2012-09-23,21.0975,F25-29
7655,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F30-34
8509,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M55-59
8509,Oka Road Race,half marathon,2013-11-03,21.0975,M50-59
8509,Ottawa Race Weekend,ottawa marathon,2013-05-26,-1,M55-59
6970,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M35-39
181,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M45-49
181,Demi marathon des pompiers de Shawinigan,half marathon,2014-06-08,21.0975,MALE
181,Defi Nordique,50km classique,2014-02-22,50.0,M45-49
181,Demi marathon des couleurs de Becancour,21.1km,2013-10-13,21.1,M40-49
181,Demi-marathon Granby,21km course,2013-09-08,21.0,M40-49
181,Defi Nordique,40km classique,2013-03-02,40.0,M45-49
181,Demi marathon des couleurs de Becancour,5km,2012-10-07,5.0,M40-49
307,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M18-24
307,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M18-24
7920,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F35-39
7920,Demi marathon des couleurs de Becancour,21.1km,2013-10-13,21.1,F30-39
5725,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M18-24
2169,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F18-24
2169,Marathon Oasis de Montreal,half marathon,2013-09-22,21.0975,F18-24
4452,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M35-39
4394,Ottawa Race Weekend,ottawa marathon,2013-05-26,-1,M35-39
4394,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M35-39
2776,Marathon Oasis Rock ‘n’ Roll de Montréal,10km,2014-09-28,10.0,M11-
3702,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M30-34
3702,Tour du Lac Brome,22.2km chemin de campagne,2013-06-15,22.2,M30-39
3702,Ottawa Race Weekend,ottawa half marathon   half marathon,2013-05-26,-1,M30-34
3702,Defi Gerard Cote de St-Hyacinthe,5km,2013-05-12,5.0,M30-39
3702,Le 5km Endurance,5km,2012-08-15,5.0,M30-39
415,Marathon Oasis Rock ‘n’ Roll de Montréal,half marathon,2014-09-28,21.0975,M50-54
415,Ottawa Race Weekend,ottawa marathon,2013-05-26,-1,M45-49
415,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M45-49
8187,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M55-59
8187,Ironman Mont-Tremblant 70.3,half ironman,2012-06-24,21.1,M55-59
5974,Defi du Tour du Lac Beauport,6km,2013-10-20,6.0,F20-29
5974,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F25-29
8691,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M50-54
8213,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F60-64
8213,Ottawa Race Weekend,ottawa marathon,2013-05-26,-1,F60-64
8213,Oka Road Race,half marathon,2012-11-04,21.0975,F60-69
8213,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,F60-64
8213,Banque Scotia 21km et 5km,21,1km,2012-04-29,-1,F60-64
6868,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M25-29
2195,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M45-49
7193,Marathon Oasis Rock ‘n’ Roll de Montréal,half marathon,2014-09-28,21.0975,M30-34
2528,Marathon Oasis Rock ‘n’ Roll de Montréal,half marathon,2014-09-28,21.0975,F18-24
5998,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M35-39
5998,Ottawa Race Weekend,ottawa marathon,2013-05-26,-1,M35-39
4720,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F18-24
8365,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M55-59
8365,Tamarack Ottawa Race Weekend,scotiabankm ottawa marathon,2014-05-25,-1,M55-59
8365,Mississauga Marathon Races,10km,2014-05-03,10.0,M50-59
8365,A Mid Summer Nights Run,15km,2013-08-17,15.0,M50-59
8365,Ottawa Race Weekend,ottawa marathon,2013-05-26,-1,M55-59
8365,Around the Bay Road Races,30km,2013-03-24,30.0,M55-59
8365,A Mid Summer Nights Run,15km,2012-08-18,15.0,M50-59
8587,Marathon des Deux Rives Lévis-Québec,marathon,2013-08-25,42.195,F40-49
8587,Marathon des Deux Rives Lévis-Québec,half marathon,2012-08-26,21.0975,F30-39
8587,Demi Marathon International de Quebec,half marathon,2012-05-06,21.0975,F30-39
5736,Marathon Oasis Rock ‘n’ Roll de Montréal,half marathon,2014-09-28,21.0975,F35-39
5736,Course 10km Apocalypse/ Course des Citrouilles,5km course,2013-10-26,5.0,F35-39
5736,Marathon Oasis de Montreal,10km,2013-09-22,10.0,F35-39
4189,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M35-39
4189,Tamarack Ottawa Race Weekend,scotiabankm ottawa marathon,2014-05-25,-1,M35-39
4189,Ottawa Race Weekend,ottawa marathon,2013-05-26,-1,M35-39
4189,Ottawa Race Weekend,marathon,2012-05-27,42.195,M35-39
3486,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M18-24
3486,La Grande Viree des Sentiers St-Bruno,20km,2014-06-08,20.0,M20-29
3486,Ottawa Bicycle Club Grand Prix,senior men 3,2013-07-13,-1,
2953,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,F40-44
8277,Marathon Oasis de Montreal,half marathon,2013-09-22,21.0975,M50-54
8277,Ottawa Race Weekend,ottawa half marathon   half marathon,2013-05-26,-1,M50-54
8277,Ottawa Race Weekend,ottawa 10km,2013-05-25,-1,M50-54
8277,Classique Du Parc La Fontaine,10km,2012-10-14,10.0,M50-59
8277,Marathon Oasis de Montreal,half marathon,2012-09-23,21.0975,M50-54
8277,Demi-Marathon Granby,half marathon,2012-09-09,21.0975,M50-59
8277,Le 5km Endurance,5km,2012-08-15,5.0,M50-59
8277,Défi Boréal Sainte-Anne-de-Bellevue,10km,2012-08-05,10.0,M50-59
8277,Course Saint-Laurent,10km,2012-04-22,10.0,M50-59
8277,Course et marche populaires de LaSalle,5km,2012-03-25,5.0,M50-59
8277,Défi Hivernal Ile Bizard,5km,2012-02-19,5.0,M50-59
8277,Demi Marathon Hypothermique,half marathon,2012-02-18,21.0975,M50-59
3010,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M35-39
3010,Marathon Oasis de Montreal,half marathon,2013-09-22,21.0975,M35-39
6435,Demi marathon des pompiers de Shawinigan,half marathon,2014-06-08,21.0975,MALE
450,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M45-49
5098,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M18-24
7282,Marathon Oasis Rock ‘n’ Roll de Montréal,half marathon,2014-09-28,21.0975,F30-34
8346,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,F50-54
4983,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F18-24
2839,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M18-24
2839,Defi Physio Extra de Terrebonne,5km,2012-05-26,5.0,M19-
4987,Classique Du Parc La Fontaine,10km,2013-10-06,10.0,M50-59
4987,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M50-54
4625,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M60-64
2167,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,F18-24
5860,Marathon de Rimouski,42.2km,2013-10-06,42.2,M29-
5860,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M25-29
2707,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M50-54
2707,Demi Marathon Hypothermique,half marathon,2012-02-18,21.0975,M50-59
2405,Marathon Oasis Rock ‘n’ Roll de Montréal,5km sports experts,2014-09-28,5.0,F65-69
2405,Marathon Oasis de Montreal,5km sports experts,2013-09-22,5.0,F60-64
2405,Marathon de Rimouski,4,2km,2012-09-30,-1,F15+
3174,Demi marathon des couleurs de Becancour,21.1km,2013-10-13,21.1,M30-39
3174,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M35-39
671,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M30-34
671,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M25-29
671,Course des iles,21km,2012-06-02,21.0,M20-29
671,Course Printaniere Oka,10km,2012-04-29,10.0,M20-29
4449,Banque Scotia 21km et 5km,21km,2013-04-28,21.0,M40-44
4449,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M40-44
903,Marathon Oasis Rock ‘n’ Roll de Montréal,half marathon,2014-09-28,21.0975,M30-34
903,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M30-34
2677,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F40-44
2677,Tamarack Ottawa Race Weekend,scotiabankm ottawa marathon,2014-05-25,-1,F40-44
2677,Banque Scotia 21km et 5km,21km,2014-04-27,21.0,F40-44
2677,Demi Marathon Hypothermique,half marathon,2014-02-16,21.0975,F40-49
2677,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F40-44
2677,Vert le Raid - Demi-Marathon de l'Isle-aux-Coudres,23km,2013-08-03,23.0,F40-49
2677,Ottawa Race Weekend,ottawa half marathon   half marathon,2013-05-26,-1,F35-39
2677,Banque Scotia 21km et 5km,21km,2013-04-28,21.0,F35-39
2677,Défi Hivernal Ile Bizard,10km,2013-02-17,10.0,F40-49
2677,Tour du Lac Brome,9km trail,2012-06-16,9.0,F30-39
2784,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M25-29
2494,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M18-24
4719,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F55-59
7606,Demi Marathon International Oasis de Levis,half marathon,2014-05-04,21.0975,F20-29
7606,Course du Portageur,5km,2013-11-02,5.0,F20-29
7606,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F25-29
7606,Marathon des Deux Rives Lévis-Québec,half marathon,2013-08-25,21.0975,F20-29
7606,Ottawa Race Weekend,ottawa half marathon   half marathon,2013-05-26,-1,F25-29
7606,Demi Marathon International Oasis de Levis,half marathon,2013-05-05,21.0975,F20-29
7606,Marathon de Rimouski,21,1km,2012-09-30,-1,F29-
7606,Marathon des Deux Rives Lévis-Québec,half marathon,2012-08-26,21.0975,F20-29
7606,Le Tour de la Pointe,10km,2012-05-20,10.0,F20-29
4193,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M40-44
2932,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F25-29
7971,Ironman Mont-Tremblant 70.3,overall,2014-06-22,-1,M40-44
7971,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M40-44
7971,Ottawa Race Weekend,half marathon,2012-05-27,21.0975,M40-44
7971,Banque Scotia 21km et 5km,21,1km,2012-04-29,-1,M40-44
7971,Winterman Marathon and Marathon Relays,10km,2012-02-19,10.0,M40-44
2059,Marathon Oasis Rock ‘n’ Roll de Montréal,half marathon,2014-09-28,21.0975,M60-64
2059,Marathon SSQ Lévis-Québec,half marathon,2014-08-24,21.0975,M60-69
2059,Oka Road Race,half marathon,2013-11-03,21.0975,M60-69
2059,Course d'ete des iles de Boucherville,21.1km course,2013-06-02,21.1,M60-69
2059,Course Saint-Laurent,10km,2013-04-14,10.0,M60-69
3365,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F18-24
7225,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F35-39
807,Marathon des Deux Rives Lévis-Québec,half marathon,2012-08-26,21.0975,F30-39
807,Défi course et marche Desjardins Sainte Thérèse,10km,2012-05-06,10.0,F30-39
2909,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M25-29
841,Marathon Oasis Rock ‘n’ Roll de Montréal,half marathon,2014-09-28,21.0975,M45-49
841,Marathon Oasis Rock ‘n’ Roll de Montréal,10km,2014-09-28,10.0,M50-54
841,Marathon Oasis de Montreal,half marathon,2013-09-22,21.0975,M45-49
841,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M40-44
858,Marathon Oasis de Montreal,half marathon,2013-09-22,21.0975,M40-44
858,Ironman Mont-Tremblant,overall results,2013-08-18,-1,M40-44
858,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M35-39
2038,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M25-29
2038,Demi Marathon de Sherbrooke,half marathon,2013-06-29,21.0975,M20-29
5881,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M30-34
5881,La Grande Viree des Sentiers St-Bruno,20km,2012-06-10,20.0,M30-39
6301,Triathlon Esprit de Montreal,triathlon olympic,2014-09-06,-1,M25-29
6301,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M25-29
5978,Triathlon Esprit de Montreal,duathlon olympic,2013-09-07,-1,F30-34
5978,Banque Scotia 21km et 5km,21km,2013-04-28,21.0,F30-34
5978,Classique Du Parc La Fontaine,10km,2012-10-14,10.0,F30-39
5978,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,F30-34
5978,Marathon des Deux Rives Lévis-Québec,half marathon,2012-08-26,21.0975,F30-39
5978,Ottawa Race Weekend,marathon,2012-05-27,42.195,F30-34
5978,Banque Scotia 21km et 5km,21,1km,2012-04-29,-1,F30-34
5976,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M25-29
5976,Scotiabank Toronto Waterfront Marathon,half marathon,2012-10-14,21.0975,M20-24
1053,Winterman Marathon and Marathon Relays,marathon,2014-02-16,42.195,M45-49
1053,Marathon des Deux Rives Lévis-Québec,marathon,2013-08-25,42.195,M40-49
1053,La Ruee des Jarrets,10km,2013-08-10,10.0,M40-49
1053,Vert le Raid - Quebec Mega Trail,5km,2013-07-13,5.0,M40-49
1053,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M45-49
1053,Course du Fort de Chambly,10km,2012-05-06,10.0,M40-49
1053,Banque Scotia 21km et 5km,21,1km,2012-04-29,-1,M45-49
4982,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M50-54
4982,Le 5km Endurance,5km,2014-08-13,5.0,M50-59
4982,Défi Boréal Sainte-Anne-de-Bellevue,20km,2014-08-03,20.0,M50-59
4982,Marathon des Deux Rives Lévis-Québec,marathon,2013-08-25,42.195,M50-59
4982,Le 5km Endurance,5km,2013-08-14,5.0,M50-59
4982,Course d'ete des iles de Boucherville,10km course,2013-06-02,10.0,M50-59
4982,Le 5km Endurance,5km,2012-08-15,5.0,M50-59
4371,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F18-24
2319,Course d'Oka Race,21.1km,2014-11-02,21.1,F30-39
2319,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F30-34
1690,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M35-39
1690,Ottawa Race Weekend,ottawa 10km,2013-05-25,-1,M35-39
1690,Marathon Oasis de Montreal,half marathon,2012-09-23,21.0975,M35-39
1690,Défi Hivernal Ile Bizard,10km,2012-02-19,10.0,M30-39
4721,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M18-24
2260,Scotiabank Toronto Waterfront Marathon,marathon,2014-10-19,42.195,M55-59
2260,Scotiabank Toronto Waterfront Marathon,marathon,2012-10-14,42.195,M55-59
2260,Ottawa Fall Colours Marathon Events,half marathon,2012-10-07,21.0975,M55-59
2260,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M55-59
974,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M30-34
5256,Défi Tri-O-Lacs,10km,2014-05-31,10.0,M30-39
1829,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M25-29
8496,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M60-64
3297,Scotiabank Toronto Waterfront Marathon,marathon,2013-10-20,42.195,M45-49
3297,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M45-49
6215,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M45-49
6215,Marathon Oasis de Montreal,half marathon,2013-09-22,21.0975,M45-49
6215,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M45-49
4663,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F18-24
4663,Army Run - Course de l'armee,half marathon   half marathon,2013-09-22,-1,F19-
4663,Barrhaven Run for Roger's House,10km,2013-06-08,10.0,F15-19
4663,Army Run / Course de l Armee,half marathon,2012-09-23,21.0975,F19-
3396,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M45-49
3396,Tamarack Ottawa Race Weekend,scotiabankm ottawa marathon,2014-05-25,-1,M45-49
