RUNNER,GENDER,AGE,RAN 2011,RAN 2012,RAN 2013,RAN 2014,RAN 2015,EVENT COUNT,AVG_DIST,RUN_RATIO,TIME_WEIGHT,TOTAL DISTANCE,PERFORMANCE,AVG SPEED
2466,F,54,0,1,1,1,0,14,22.2911538462,0.928571428571,2.0,288.785,7683.4650625,2.66528554334
1661,F,31,0,1,0,0,0,2,31.0975,1.0,3.0,62.195,2180.418025,2.74915869268
7290,M,49,0,1,1,1,1,11,16.6585,0.454545454545,2.27272727273,76.2925,2412.52253125,1.25458847693
7820,M,33,0,1,1,1,1,15,24.8475,0.266666666667,2.2,86.39,3698.83605,0.523086065011
8007,M,42,0,0,1,1,1,3,15.7325,1.0,1.66666666667,89.3925,2695.73253125,2.91373913557
7808,M,37,0,1,1,0,0,6,13.6991666667,0.5,2.66666666667,38.0975,648.10450625,1.59486113082
1836,F,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.25992180387
6005,M,48,0,1,1,0,0,2,31.64625,1.0,2.5,63.2925,2225.52253125,3.36218221927
4661,M,45,0,1,1,1,0,5,25.278,1.0,2.0,126.39,3552.6270375,3.40443178088
8600,M,22,0,0,0,1,1,1,42.195,1.0,1.0,84.39,3560.83605,2.6409501785
8074,M,39,0,1,1,1,1,7,31.6466666667,0.857142857143,2.14285714286,187.88,6678.6730875,2.75280719261
5618,M,48,0,1,1,0,0,2,21.0975,1.0,2.5,42.195,890.2090125,3.79556024401
6995,M,44,0,0,1,1,0,3,35.1625,1.0,1.66666666667,105.4875,4005.94055625,3.28622511647
6427,M,58,0,1,1,1,1,10,26.0853125,0.8,2.4,258.8775,8709.77660625,2.77973467859
2410,M,68,0,0,1,0,1,1,1.0,1.0,2.0,6.0,26.0,2.89368080873
3234,M,29,0,1,1,1,0,3,28.13,1.0,2.0,84.39,2670.6270375,2.84085618344
3381,M,24,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.42937256177
5963,F,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.74345095447
2008,F,51,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.480453824
5552,M,63,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.99043231751
3620,F,60,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.64711417817
7909,M,38,0,0,0,1,1,1,42.195,1.0,1.0,84.39,3560.83605,2.03708558009
5241,M,38,0,0,1,1,1,6,44.098,0.833333333333,1.16666666667,301.7825,17758.5685812,2.15599419526
503,M,34,0,1,0,1,0,2,31.64625,1.0,2.0,63.2925,2225.52253125,2.08795379153
919,F,44,0,0,1,1,0,3,42.195,0.333333333333,1.33333333333,40.195,1782.418025,0.552941912493
3519,M,43,0,0,0,1,1,1,21.0975,1.0,1.0,20.0975,446.10450625,0.84810660878
6027,F,41,0,1,1,1,1,9,10.1428571429,0.777777777778,2.11111111111,111.195,2503.418025,2.46715422209
3703,F,50,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.91764624533
8112,M,24,0,1,1,1,0,3,28.13,1.0,2.0,84.39,2670.6270375,2.64373980627
569,M,24,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.83644796988
6000,M,56,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.2874951305
243,M,56,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.26763726477
3833,M,30,0,1,1,0,1,2,31.64625,1.0,2.5,60.2925,2228.52253125,1.26096262594
6508,F,34,0,1,1,1,1,8,20.8109375,1.0,1.875,171.4875,5043.94055625,2.79602302576
908,M,51,0,1,1,0,1,3,12.0325,1.0,2.66666666667,88.2925,2400.52253125,2.82977832629
4599,M,61,0,1,1,1,0,10,37.856,1.0,2.0,441.8525,17309.8667312,2.9298308914
4265,M,41,0,1,1,1,1,12,19.279,0.416666666667,2.25,99.395,2881.838025,0.908787673101
4996,M,48,0,0,0,1,1,1,5.0,1.0,1.0,47.195,1805.418025,3.21807983774
1144,M,33,0,0,0,1,1,2,31.64625,1.0,1.0,84.39,2670.6270375,2.61229599746
6008,M,43,0,1,1,1,0,11,21.3353125,0.727272727273,2.45454545455,167.6825,4453.94055625,1.9977751667
1457,M,48,0,1,1,0,1,2,31.64625,1.0,2.5,104.4875,4006.94055625,2.33064186155
4949,F,38,0,0,0,1,1,2,42.195,1.0,1.0,126.585,5341.254075,1.81021281594
5877,F,36,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.84870375371
533,M,65,0,1,1,0,0,2,31.64625,1.0,2.5,63.2925,2225.52253125,3.18637360389
104,F,49,0,0,1,1,0,7,24.8820833333,0.857142857143,1.28571428571,148.2925,4492.52253125,2.49824820179
6091,F,17,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.95347222222
4344,M,40,0,1,0,1,1,4,20.7316666667,0.75,1.5,103.39,3761.83605,2.79497131172
4015,F,43,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.89215246637
2515,M,40,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.22962112514
66,M,50,0,1,1,1,1,7,29.5975,0.857142857143,2.14285714286,196.6825,6729.35858125,2.67552285211
2263,F,50,0,1,0,1,1,3,25.7316666667,1.0,2.33333333333,132.195,3930.418025,2.51814025013
1414,F,36,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.83911990311
2062,M,23,0,0,0,1,0,2,24.0975,1.0,1.0,48.195,1816.418025,2.19234436005
7634,F,36,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.64578630549
7533,M,53,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.13170657775
2831,M,52,0,1,1,1,1,12,15.80975,0.833333333333,2.33333333333,208.2925,4734.52253125,3.16523537599
3657,M,30,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.31304962312
847,M,58,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.65310613682
6472,M,24,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.19925695655
6869,M,24,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.35017266347
1241,M,25,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.56406791114
2663,M,58,0,1,0,1,0,3,28.5975,0.666666666667,2.33333333333,56.195,2006.418025,1.15052021436
7733,F,28,0,0,1,1,1,14,19.065,0.857142857143,1.35714285714,300.0725,8318.77660625,2.19563670189
2671,F,43,0,0,0,1,0,1,42.195,1.0,1.0,52.195,1880.418025,3.33748168407
6214,M,39,0,1,1,1,1,6,21.0975,0.5,1.66666666667,81.39,1783.418025,1.62463180865
2068,M,32,0,1,1,0,0,3,31.64625,0.666666666667,2.33333333333,62.2925,2226.52253125,1.52428460888
5219,F,32,0,1,1,1,1,9,21.2278571429,0.777777777778,1.88888888889,178.795,4470.938025,2.31955493306
1686,M,22,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.85260800843
2759,M,41,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.77197477335
4163,M,22,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.24310244006
1610,F,35,0,1,1,0,0,2,31.64625,1.0,2.5,63.2925,2225.52253125,2.420610104
6897,F,38,0,1,1,1,0,11,20.9755555556,0.818181818182,1.81818181818,186.78,4653.0450625,2.25042520275
2223,M,31,0,0,1,1,0,2,31.64625,1.0,1.5,63.2925,2225.52253125,2.75654899249
5233,M,60,0,0,1,0,0,1,21.0975,1.0,2.0,21.0975,445.10450625,3.14418777943
4674,M,34,0,1,1,1,1,4,34.14625,1.0,2.25,178.78,6331.4630875,3.12334782136
1509,M,39,0,1,1,1,0,5,15.6585,1.0,2.2,78.2925,2300.52253125,2.84445526014
884,M,38,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.89920296826
5949,M,50,0,1,1,1,0,6,35.13,0.5,2.16666666667,102.39,4004.83605,1.60212906974
1004,M,27,0,1,1,1,1,37,10.6998076923,0.702702702703,1.54054054054,314.3925,4828.52351875,1.91771249459
1486,M,28,0,0,1,1,1,2,21.0975,1.0,1.5,63.2925,1335.31351875,3.72704743558
5828,M,60,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.12185557857
3963,M,24,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.841796875
152,F,22,0,0,0,1,1,1,21.0975,1.0,1.0,63.2925,2225.52253125,3.3248917988
4279,M,49,0,1,1,1,1,6,27.9475,1.0,1.83333333333,188.7825,6431.56858125,2.48044079878
5160,M,34,0,1,1,1,1,9,18.1859375,0.888888888889,1.55555555556,225.78,6074.254075,2.2014469957
1768,M,44,0,0,1,1,0,2,31.64625,1.0,1.5,63.2925,2225.52253125,2.82904816608
3006,M,53,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.6566139898
2295,M,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,4.01436590239
5941,M,41,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.99234096873
4496,F,33,0,0,0,1,1,1,42.195,1.0,1.0,63.2925,2225.52253125,0.844778569713
8549,F,50,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.67344611291
4480,M,39,0,0,1,1,1,2,53.5975,1.0,1.5,172.195,10230.418025,2.45892860603
5161,M,50,0,1,1,1,0,7,23.323125,0.571428571429,2.57142857143,110.2925,3128.52253125,1.86292151119
4644,M,64,0,1,0,0,1,2,26.0975,1.0,3.0,73.2925,2325.52253125,3.09281152448
7835,F,42,0,1,1,0,1,8,18.04875,0.75,2.625,127.39,3297.6270375,1.36751874144
6544,F,43,0,1,1,1,0,3,35.1625,1.0,2.0,105.4875,4005.94055625,2.5570976184
5403,M,35,0,1,1,0,0,2,42.195,0.5,2.5,41.195,1781.418025,1.71859726295
7163,F,52,0,1,1,1,0,8,23.098,0.625,2.125,112.49,3218.8370375,1.70142219696
2545,F,26,0,1,1,1,1,9,25.098,0.555555555556,1.66666666667,119.49,3521.8370375,1.18986415063
6262,M,39,0,1,1,1,1,4,31.64625,1.0,1.75,167.6825,5296.14956875,2.52891957088
819,M,53,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.37691527715
3472,M,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.4864466706
6569,M,30,0,1,1,0,0,4,24.4308333333,0.75,2.25,72.2925,2326.52253125,2.87863276016
7280,F,40,0,0,1,1,1,5,20.54875,0.8,1.6,123.39,3471.6270375,2.10371992452
3269,M,51,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.76416639371
2853,F,50,0,0,1,0,0,2,31.64625,1.0,2.0,63.2925,2225.52253125,3.02379517123
3923,M,36,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.60302279908
378,M,35,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.11747879761
3785,M,38,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.77580909894
1482,M,56,0,1,1,1,1,6,28.5975,0.333333333333,2.0,52.195,2010.418025,0.769101959905
2550,F,34,0,1,1,1,0,12,14.939,0.833333333333,1.75,147.39,3297.6270375,2.28029165785
2361,M,41,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.57255212779
5915,M,35,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.01328286796
3199,F,40,0,0,1,0,0,4,19.29875,1.0,2.0,77.195,2305.418025,2.50695516214
1973,M,63,0,0,0,1,1,5,17.6585,1.0,1.0,130.4875,3340.73154375,2.35914387666
4446,M,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.47652306609
3398,M,49,0,1,1,1,1,10,17.0,0.8,2.3,176.195,4650.418025,2.49310237342
7742,F,43,0,0,0,1,1,1,42.195,1.0,1.0,63.2925,2225.52253125,2.62555357315
1997,M,51,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,4.40219092332
5409,M,32,0,1,1,1,1,6,24.478,0.833333333333,1.66666666667,184.39,7782.6270375,2.10632028503
56,M,31,0,0,1,0,0,1,42.195,1.0,2.0,40.195,1782.418025,1.05103264506
694,M,30,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.26295183954
635,M,54,0,1,0,1,1,4,35.13,0.75,2.0,146.585,5783.254075,1.88865977659
7294,M,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.25774519771
5287,M,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.83090341057
323,M,38,0,1,1,1,1,9,20.8820833333,0.666666666667,1.88888888889,152.39,3856.6270375,2.48578980442
5903,M,38,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.2681825512
6814,F,53,0,1,0,0,1,3,15.54875,0.666666666667,3.0,51.195,991.2090125,2.39050967272
2999,M,41,0,1,1,1,1,13,18.8625,0.846153846154,2.0,289.8775,8160.56759375,2.85216380925
976,M,38,0,0,0,1,0,3,31.0975,1.0,1.0,93.2925,3125.52253125,2.97387672861
888,M,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.88000819057
669,M,43,0,1,1,1,0,5,28.13,0.6,1.8,82.39,2672.6270375,2.54089747788
8227,F,24,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,1.99843705598
6522,M,24,0,1,0,1,0,3,28.13,1.0,1.66666666667,84.39,2670.6270375,2.67401839153
3378,F,45,0,1,1,0,0,2,31.64625,1.0,2.5,63.2925,2225.52253125,2.91089906178
7531,F,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.20132512521
1922,F,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.03016743649
6776,F,37,0,1,1,1,1,12,20.1869444444,0.75,2.25,283.8775,7852.35858125,1.81569504913
4928,M,58,0,1,1,0,0,4,31.0975,0.5,2.75,60.195,2182.418025,1.53030298994
8442,M,45,0,1,1,0,0,5,6.25,0.8,2.4,24.0,176.0,1.81403816235
2041,M,40,0,0,1,0,0,2,42.195,0.5,2.0,41.195,1781.418025,1.71795577851
2815,M,35,0,0,1,0,0,2,42.195,0.5,2.0,41.195,1781.418025,1.59950720243
1369,M,45,0,1,1,1,1,27,12.5418421053,0.703703703704,1.96296296296,268.3925,4756.73253125,2.65113284168
2325,F,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.54677691936
4770,M,26,0,0,1,1,0,7,23.57375,0.571428571429,1.71428571429,91.295,2769.628025,1.55076382553
8571,M,53,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.94842076099
2486,F,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.64363135142
6773,F,41,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.69169430977
8490,M,36,0,1,1,0,0,3,28.0975,1.0,2.33333333333,105.39,3111.6270375,3.02866622133
5225,M,46,0,1,1,1,1,12,24.6429545455,0.916666666667,2.0,312.2675,9062.98561875,2.98984842234
5643,M,40,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.7694276713
5486,M,38,0,0,1,1,0,2,26.0975,1.0,1.5,52.195,1880.418025,2.63461696384
7929,F,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.34390623264
8393,M,59,0,1,1,1,1,5,39.14625,0.8,2.0,165.585,6342.254075,2.24019037409
6146,M,30,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.2262966285
6080,M,41,0,1,1,1,1,8,22.3983333333,0.375,1.75,104.39,3990.83605,1.08706651081
7594,M,34,0,1,1,1,1,8,23.5975,0.75,2.0,159.6825,5024.14956875,1.47099075248
4670,M,41,0,1,0,0,0,2,31.0975,1.0,3.0,62.195,2180.418025,2.9871459046
5135,M,58,0,1,0,0,1,1,None,0.0,3.0,41.195,1781.418025,1.18359947399
6035,M,23,0,0,1,1,1,2,23.5975,1.0,1.5,56.195,1906.418025,2.38099377845
8445,F,43,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.90686008677
8066,F,32,0,0,1,0,0,2,42.195,0.5,2.0,41.195,1781.418025,1.40593762495
29,M,48,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.62374082826
4920,F,39,0,0,1,1,1,3,24.4308333333,1.0,1.66666666667,94.39,2770.6270375,2.92911200969
7061,F,34,0,1,1,0,1,5,31.64625,0.4,2.2,86.39,2698.6270375,1.58179611391
2995,M,48,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.01783750179
1528,M,41,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.10577064625
6553,M,43,0,0,1,1,1,4,28.1308333333,0.75,1.25,80.3925,2674.73253125,0.95132633686
6831,M,41,0,1,0,0,0,2,31.0975,1.0,3.0,62.195,2180.418025,3.32223508162
1596,M,65,0,0,1,1,1,3,42.195,0.666666666667,1.66666666667,125.585,5342.254075,2.32259903793
6790,M,54,0,0,1,1,1,5,42.19625,0.8,1.6,209.98,8903.5121,2.53340488792
2125,M,48,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.61398835336
6384,M,53,0,0,0,1,1,1,42.195,1.0,1.0,63.2925,2225.52253125,2.33720907339
8223,F,38,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.61544660014
6396,M,39,0,0,1,0,0,2,31.64625,1.0,2.0,63.2925,2225.52253125,3.12019527296
7016,M,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.32902798477
21,M,55,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.57805340013
3829,M,40,0,1,1,0,0,4,31.64625,1.0,2.75,126.585,4451.0450625,2.81071809222
5490,M,51,0,1,1,1,0,5,34.065,0.6,1.8,99.195,3583.418025,1.67525393469
2633,M,36,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.25352764284
4534,F,30,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.19080996885
6143,M,54,0,0,1,1,0,3,24.4308333333,1.0,1.33333333333,73.2925,2325.52253125,2.58715095736
985,F,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.48630015909
321,M,44,0,1,1,1,0,4,36.64625,1.0,1.75,146.585,5741.254075,3.23754266725
3390,F,22,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.93244839808
6763,M,48,0,0,0,1,1,2,42.195,0.5,1.0,40.195,1782.418025,0.697910980995
7073,M,39,0,1,1,1,0,10,23.5975,0.4,1.5,88.39,2776.6270375,1.1850664296
4882,M,36,0,1,1,1,0,3,35.1625,1.0,2.0,105.4875,4005.94055625,2.88475117112
8593,F,39,0,0,1,1,0,3,29.7966666667,1.0,1.33333333333,89.39,3585.83605,2.55632037455
834,M,59,0,0,1,0,1,2,15.54875,1.0,2.0,73.2925,2325.52253125,2.57045255375
4105,M,40,0,0,0,1,1,1,42.195,1.0,1.0,89.39,3585.83605,1.94626968338
6979,M,53,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.99637835535
316,M,42,0,1,0,0,1,1,21.0975,1.0,3.0,63.2925,2225.52253125,2.45483810651
4088,M,38,0,0,0,1,0,2,42.195,1.0,1.0,84.39,3560.83605,2.15305980472
5232,M,45,0,1,1,0,0,2,42.195,0.5,2.5,41.195,1781.418025,1.3125233296
6259,F,43,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.24632666099
2588,F,35,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.56395454822
4274,F,51,0,1,1,0,1,7,26.9685714286,1.0,2.71428571429,187.78,6432.4630875,3.21234478452
3380,F,56,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.73833473944
4793,M,30,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.31560750741
2573,F,36,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.45891608392
5420,F,35,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.36439538272
1693,F,46,0,1,1,1,0,3,28.13,1.0,2.0,114.39,3020.6270375,2.29244408661
5776,M,38,0,0,0,1,0,2,21.0975,0.5,1.0,20.0975,446.10450625,1.49098939929
1811,M,32,0,0,0,1,1,1,42.195,1.0,1.0,84.39,2670.6270375,0.715776081425
3181,M,61,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.44364645393
689,M,38,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,3.64095262749
6185,F,35,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.2321853674
2596,M,49,0,1,1,0,1,2,31.64625,1.0,2.5,84.39,2670.6270375,2.95315649449
2160,M,28,0,0,0,1,1,1,42.195,1.0,1.0,84.39,3560.83605,2.93509813248
1650,F,32,0,0,1,1,0,4,24.3983333333,0.75,1.5,72.195,2322.418025,2.08635002643
1280,F,53,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.73150313923
7774,M,41,0,1,1,1,1,5,28.13,0.6,1.6,80.39,2674.6270375,1.31969948837
5690,F,33,0,0,0,1,1,2,15.54875,1.0,1.0,73.2925,2325.52253125,2.39252271308
3707,M,37,0,0,1,1,0,3,31.64625,0.666666666667,1.66666666667,62.2925,2226.52253125,1.88207428484
206,F,55,0,0,1,0,0,2,42.195,0.5,2.0,41.195,1781.418025,1.4481046741
1236,F,36,0,1,1,0,0,2,26.0975,1.0,2.5,52.195,1880.418025,3.34729296397
3203,F,41,0,1,1,1,1,7,20.8983333333,0.857142857143,1.71428571429,174.9875,4310.98154375,1.96745433576
3113,M,51,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.19296254257
6677,M,48,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.21391468598
1833,F,34,0,1,0,1,0,2,42.195,1.0,2.0,84.39,3560.83605,1.3597254447
6943,M,56,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.6101076333
5695,M,40,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.04679038198
4380,M,38,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,3.15996405302
2145,M,43,0,0,0,1,1,1,42.195,1.0,1.0,84.39,3560.83605,3.03407791939
6356,M,35,0,0,1,0,0,1,21.0975,1.0,2.0,21.0975,445.10450625,2.98113607461
586,F,32,0,0,1,1,1,3,31.5975,0.666666666667,1.33333333333,82.2925,2668.52253125,1.34838172791
5821,M,59,0,1,1,1,0,4,26.3475,1.0,1.75,105.39,3111.6270375,3.20675567592
4562,M,38,0,1,1,0,1,7,29.9825,1.0,2.57142857143,219.8775,7866.77660625,3.22755670638
8462,M,44,0,1,1,1,1,5,20.6585,1.0,1.8,145.4875,3737.73154375,2.78029774464
6331,M,43,0,1,1,1,0,12,24.3613636364,0.916666666667,2.25,265.975,8130.6721,2.77854664004
6623,F,34,0,0,1,1,0,2,42.195,0.5,1.5,41.195,1781.418025,1.21349274565
7286,F,24,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.80738522954
299,F,54,0,1,1,0,1,2,15.54875,1.0,2.5,73.2925,2325.52253125,2.39381759369
13,M,55,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.75946635276
7879,M,39,0,1,1,1,1,8,26.371875,0.5,2.375,142.6825,4901.14956875,1.57004229233
7344,M,55,0,1,1,0,0,2,31.64625,1.0,2.5,63.2925,2225.52253125,2.268434332
832,F,39,0,1,0,0,0,1,42.195,1.0,3.0,40.195,1782.418025,1.03739240275
631,F,17,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.90350521045
2539,F,50,0,1,1,0,0,3,35.1625,1.0,2.66666666667,105.4875,4005.94055625,3.44186086353
141,M,51,0,1,0,0,0,2,31.64625,1.0,3.0,63.2925,2225.52253125,2.59827995194
4600,F,41,0,1,1,1,1,4,21.0975,1.0,2.0,105.4875,2225.52253125,3.2669466177
7669,M,43,0,0,0,1,1,2,13.85,1.0,1.0,69.895,2350.308025,2.56895024862
1564,M,60,0,1,1,0,0,3,42.195,1.0,2.66666666667,126.585,5341.254075,2.7592854158
8422,F,40,0,1,1,0,0,4,24.4308333333,0.75,2.5,72.2925,2326.52253125,2.30283321025
8080,M,40,0,1,1,0,0,2,42.195,0.5,2.5,41.195,1781.418025,1.24044567262
1935,F,51,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.83988423745
5007,M,40,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.88786510642
7136,F,33,0,1,1,0,1,3,24.4308333333,1.0,2.33333333333,94.39,2770.6270375,2.17864968287
6768,M,37,0,1,1,1,1,16,20.0696428571,0.875,2.25,330.17,8864.8811125,2.26927219879
5693,M,39,0,1,1,0,1,2,31.64625,1.0,2.5,84.39,2670.6270375,3.29881446009
3014,M,44,0,0,1,1,1,7,27.317,0.714285714286,1.42857142857,155.6825,4998.14956875,2.26119304792
1850,F,35,0,1,1,1,0,3,28.13,1.0,2.0,90.39,2706.6270375,2.23889236412
4530,F,34,0,0,1,0,1,2,15.54875,1.0,2.0,73.2925,2325.52253125,3.29414689405
463,F,47,0,1,1,1,0,10,49.3557142857,0.7,1.9,342.49,28409.04605,2.76403554707
4359,F,35,0,1,1,1,0,24,23.6401470588,0.708333333333,2.20833333333,394.8825,18035.9895688,2.15291798839
2612,M,35,0,1,1,1,0,9,28.9725,0.888888888889,2.33333333333,230.78,7555.4630875,3.13498454556
6270,M,43,0,0,0,1,0,2,42.195,0.5,1.0,41.195,1781.418025,1.24439660257
7378,M,58,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.24501197127
5252,M,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.55278601246
134,M,55,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.03103225343
1033,F,35,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.20947744733
3632,F,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.52226672246
7688,M,32,0,1,1,1,0,5,20.6585,1.0,2.2,103.2925,2825.52253125,3.11906274026
8049,F,31,0,0,1,1,0,2,31.0975,1.0,1.5,62.195,2180.418025,2.4917765742
7626,F,46,0,1,1,0,1,4,23.04875,1.0,2.25,122.2925,3226.52253125,2.60488282786
7301,F,29,0,0,1,1,0,3,42.195,0.666666666667,1.66666666667,83.39,3561.83605,1.73595628969
3367,F,35,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.30371124334
8562,M,38,0,0,1,0,1,1,21.0975,1.0,2.0,63.2925,2225.52253125,3.2659798203
786,M,34,0,0,1,0,1,2,5.5,1.0,2.0,53.195,1881.418025,2.14859776552
7129,M,42,0,1,1,1,1,16,16.4904545455,0.6875,2.125,260.785,6065.67605,2.12768974174
5176,M,54,0,1,1,1,1,18,21.6859375,0.888888888889,2.0,387.17,9889.6721,2.47795784801
909,M,46,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.23779926335
2497,M,38,0,0,0,1,1,1,42.195,1.0,1.0,63.2925,2225.52253125,2.10916163999
593,M,28,0,0,1,1,1,2,31.64625,1.0,1.5,94.39,2770.6270375,3.27717168795
7703,F,39,0,0,1,1,1,6,22.8585,0.833333333333,1.83333333333,112.2925,3168.52253125,1.88199167219
